sample,broadband albedo,wavelength,albedo,Fraction of incident irradiance within band,cell concentration,class
BB_070221_3,0.637565,2.545,0.050413,0,147824.9992,snicar
BB_070221_3,0.637565,2.555,0.051557,0,147824.9992,snicar
BB_070221_3,0.637565,2.565,0.053112,0,147824.9992,snicar
BB_070221_3,0.637565,2.575,0.054205,0,147824.9992,snicar
BB_070221_3,0.637565,2.585,0.05493,0,147824.9992,snicar
BB_070221_3,0.637565,2.595,0.054985,0,147824.9992,snicar
BB_070221_3,0.637565,2.605,0.054211,0,147824.9992,snicar
BB_070221_3,0.637565,2.615,0.052868,0,147824.9992,snicar
BB_070221_3,0.637565,2.625,0.048987,0,147824.9992,snicar
BB_070221_3,0.637565,2.635,0.043496,0,147824.9992,snicar
BB_070221_3,0.637565,2.645,0.039102,0,147824.9992,snicar
BB_070221_3,0.637565,2.655,0.03529,0,147824.9992,snicar
BB_070221_3,0.637565,2.665,0.032332,0,147824.9992,snicar
BB_070221_3,0.637565,2.675,0.029664,0,147824.9992,snicar
BB_070221_3,0.637565,2.685,0.021094,0,147824.9992,snicar
BB_070221_3,0.637565,2.695,0.016046,0,147824.9992,snicar
BB_070221_3,0.637565,2.705,0.012773,0,147824.9992,snicar
BB_070221_3,0.637565,2.715,0.010537,0,147824.9992,snicar
BB_070221_3,0.637565,2.725,0.008921,0,147824.9992,snicar
BB_070221_3,0.637565,2.735,0.005215,0,147824.9992,snicar
BB_070221_3,0.637565,2.745,0.003916,0,147824.9992,snicar
BB_070221_3,0.637565,2.755,0.003363,0,147824.9992,snicar
BB_070221_3,0.637565,2.765,0.003098,0,147824.9992,snicar
BB_070221_3,0.637565,2.775,0.002955,0,147824.9992,snicar
BB_070221_3,0.637565,2.785,0.002789,0,147824.9992,snicar
BB_070221_3,0.637565,2.795,0.002697,0,147824.9992,snicar
BB_070221_3,0.637565,2.805,0.002648,0,147824.9992,snicar
BB_070221_3,0.637565,2.815,0.002625,0,147824.9992,snicar
BB_070221_3,0.637565,2.825,0.002635,0,147824.9992,snicar
BB_070221_3,0.637565,2.835,0.002693,0,147824.9992,snicar
BB_070221_3,0.637565,2.845,0.002861,0.000001,147824.9992,snicar
BB_070221_3,0.637565,2.855,0.003228,0.000001,147824.9992,snicar
BB_070221_3,0.637565,2.865,0.003762,0.000002,147824.9992,snicar
BB_070221_3,0.637565,2.875,0.004475,0.000006,147824.9992,snicar
BB_070221_3,0.637565,2.885,0.005201,0.000004,147824.9992,snicar
BB_070221_3,0.637565,2.895,0.005935,0.000034,147824.9992,snicar
BB_070221_3,0.637565,2.905,0.006558,0.000005,147824.9992,snicar
BB_070221_3,0.637565,2.915,0.007117,0.000012,147824.9992,snicar
BB_070221_3,0.637565,2.925,0.007487,0.000023,147824.9992,snicar
BB_070221_3,0.637565,2.935,0.007839,0.000036,147824.9992,snicar
BB_070221_3,0.637565,2.945,0.008048,0.000012,147824.9992,snicar
BB_070221_3,0.637565,2.955,0.008282,0.000033,147824.9992,snicar
BB_070221_3,0.637565,2.965,0.008533,0.000055,147824.9992,snicar
BB_070221_3,0.637565,2.975,0.00882,0.000011,147824.9992,snicar
BB_070221_3,0.637565,2.985,0.009116,0.000049,147824.9992,snicar
BB_070221_3,0.637565,2.995,0.009465,0.00005,147824.9992,snicar
BB_070221_3,0.637565,3.005,0.009816,0.000026,147824.9992,snicar
BB_070221_3,0.637565,3.015,0.010164,0.000027,147824.9992,snicar
BB_070221_3,0.637565,3.025,0.010507,0.00003,147824.9992,snicar
BB_070221_3,0.637565,3.035,0.010843,0.000014,147824.9992,snicar
BB_070221_3,0.637565,3.045,0.011154,0.000022,147824.9992,snicar
BB_070221_3,0.637565,3.055,0.01146,0.000013,147824.9992,snicar
BB_070221_3,0.637565,3.065,0.01151,0.00004,147824.9992,snicar
BB_070221_3,0.637565,3.075,0.011513,0.000031,147824.9992,snicar
BB_070221_3,0.637565,3.085,0.011329,0.000023,147824.9992,snicar
BB_070221_3,0.637565,3.095,0.01116,0.000026,147824.9992,snicar
BB_070221_3,0.637565,3.105,0.0109,0.00002,147824.9992,snicar
BB_070221_3,0.637565,3.115,0.010678,0.000035,147824.9992,snicar
BB_070221_3,0.637565,3.125,0.010508,0.000042,147824.9992,snicar
BB_070221_3,0.637565,3.135,0.010368,0.000041,147824.9992,snicar
BB_070221_3,0.637565,3.145,0.010218,0.000045,147824.9992,snicar
BB_070221_3,0.637565,3.155,0.010094,0.000058,147824.9992,snicar
BB_070221_3,0.637565,3.165,0.009906,0.000092,147824.9992,snicar
BB_070221_3,0.637565,3.175,0.009745,0.000113,147824.9992,snicar
BB_070221_3,0.637565,3.185,0.009511,0.000083,147824.9992,snicar
BB_070221_3,0.637565,3.195,0.009302,0.00003,147824.9992,snicar
BB_070221_3,0.637565,3.205,0.009059,0.000005,147824.9992,snicar
BB_070221_3,0.637565,3.215,0.008829,0.000008,147824.9992,snicar
BB_070221_3,0.637565,3.225,0.008623,0.000014,147824.9992,snicar
BB_070221_3,0.637565,3.235,0.008422,0.000026,147824.9992,snicar
BB_070221_3,0.637565,3.245,0.008249,0.000041,147824.9992,snicar
BB_070221_3,0.637565,3.255,0.008081,0.000034,147824.9992,snicar
BB_070221_3,0.637565,3.265,0.007898,0.000027,147824.9992,snicar
BB_070221_3,0.637565,3.275,0.007714,0.000036,147824.9992,snicar
BB_070221_3,0.637565,3.285,0.007549,0.00005,147824.9992,snicar
BB_070221_3,0.637565,3.295,0.007395,0.00001,147824.9992,snicar
BB_070221_3,0.637565,3.305,0.007251,0.000051,147824.9992,snicar
BB_070221_3,0.637565,3.315,0.007114,0.00002,147824.9992,snicar
BB_070221_3,0.637565,3.325,0.006979,0.000041,147824.9992,snicar
BB_070221_3,0.637565,3.335,0.006847,0.000052,147824.9992,snicar
BB_070221_3,0.637565,3.345,0.006717,0.000047,147824.9992,snicar
BB_070221_3,0.637565,3.355,0.006589,0.000048,147824.9992,snicar
BB_070221_3,0.637565,3.365,0.006459,0.00006,147824.9992,snicar
BB_070221_3,0.637565,3.375,0.006334,0.000069,147824.9992,snicar
BB_070221_3,0.637565,3.385,0.006212,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.395,0.006096,0.000111,147824.9992,snicar
BB_070221_3,0.637565,3.405,0.005983,0.000069,147824.9992,snicar
BB_070221_3,0.637565,3.415,0.005873,0.000109,147824.9992,snicar
BB_070221_3,0.637565,3.425,0.00577,0.000121,147824.9992,snicar
BB_070221_3,0.637565,3.435,0.00567,0.000113,147824.9992,snicar
BB_070221_3,0.637565,3.445,0.005577,0.000109,147824.9992,snicar
BB_070221_3,0.637565,3.455,0.005487,0.000103,147824.9992,snicar
BB_070221_3,0.637565,3.465,0.005399,0.000122,147824.9992,snicar
BB_070221_3,0.637565,3.475,0.005319,0.000112,147824.9992,snicar
BB_070221_3,0.637565,3.485,0.005247,0.000111,147824.9992,snicar
BB_070221_3,0.637565,3.495,0.005185,0.000111,147824.9992,snicar
BB_070221_3,0.637565,3.505,0.005132,0.00011,147824.9992,snicar
BB_070221_3,0.637565,3.515,0.00509,0.000104,147824.9992,snicar
BB_070221_3,0.637565,3.525,0.005063,0.0001,147824.9992,snicar
BB_070221_3,0.637565,3.535,0.005058,0.000095,147824.9992,snicar
BB_070221_3,0.637565,3.545,0.005064,0.000091,147824.9992,snicar
BB_070221_3,0.637565,3.555,0.005092,0.000088,147824.9992,snicar
BB_070221_3,0.637565,3.565,0.005125,0.00009,147824.9992,snicar
BB_070221_3,0.637565,3.575,0.005162,0.000092,147824.9992,snicar
BB_070221_3,0.637565,3.585,0.005223,0.000089,147824.9992,snicar
BB_070221_3,0.637565,3.595,0.005313,0.000088,147824.9992,snicar
BB_070221_3,0.637565,3.605,0.005433,0.000092,147824.9992,snicar
BB_070221_3,0.637565,3.615,0.005596,0.000091,147824.9992,snicar
BB_070221_3,0.637565,3.625,0.005792,0.000088,147824.9992,snicar
BB_070221_3,0.637565,3.635,0.005842,0.000093,147824.9992,snicar
BB_070221_3,0.637565,3.645,0.005901,0.000103,147824.9992,snicar
BB_070221_3,0.637565,3.655,0.005967,0.000092,147824.9992,snicar
BB_070221_3,0.637565,3.665,0.006043,0.000069,147824.9992,snicar
BB_070221_3,0.637565,3.675,0.006129,0.000064,147824.9992,snicar
BB_070221_3,0.637565,3.685,0.006226,0.000072,147824.9992,snicar
BB_070221_3,0.637565,3.695,0.006336,0.00009,147824.9992,snicar
BB_070221_3,0.637565,3.705,0.006455,0.000087,147824.9992,snicar
BB_070221_3,0.637565,3.715,0.006586,0.000085,147824.9992,snicar
BB_070221_3,0.637565,3.725,0.006731,0.000084,147824.9992,snicar
BB_070221_3,0.637565,3.735,0.006817,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.745,0.006738,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.755,0.006662,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.765,0.006587,0.000077,147824.9992,snicar
BB_070221_3,0.637565,3.775,0.006514,0.000077,147824.9992,snicar
BB_070221_3,0.637565,3.785,0.006331,0.000077,147824.9992,snicar
BB_070221_3,0.637565,3.795,0.006159,0.000076,147824.9992,snicar
BB_070221_3,0.637565,3.805,0.005998,0.000073,147824.9992,snicar
BB_070221_3,0.637565,3.815,0.005845,0.000075,147824.9992,snicar
BB_070221_3,0.637565,3.825,0.005702,0.000083,147824.9992,snicar
BB_070221_3,0.637565,3.835,0.005567,0.000075,147824.9992,snicar
BB_070221_3,0.637565,3.845,0.00544,0.000076,147824.9992,snicar
BB_070221_3,0.637565,3.855,0.005292,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.865,0.005149,0.00008,147824.9992,snicar
BB_070221_3,0.637565,3.875,0.005017,0.00008,147824.9992,snicar
BB_070221_3,0.637565,3.885,0.004894,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.895,0.00478,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.905,0.004673,0.00008,147824.9992,snicar
BB_070221_3,0.637565,3.915,0.004573,0.000081,147824.9992,snicar
BB_070221_3,0.637565,3.925,0.00448,0.000079,147824.9992,snicar
BB_070221_3,0.637565,3.935,0.004392,0.000078,147824.9992,snicar
BB_070221_3,0.637565,3.945,0.00431,0.000078,147824.9992,snicar
BB_070221_3,0.637565,3.955,0.004232,0.000078,147824.9992,snicar
BB_070221_3,0.637565,3.965,0.004158,0.000077,147824.9992,snicar
BB_070221_3,0.637565,3.975,0.004083,0.000076,147824.9992,snicar
BB_070221_3,0.637565,3.985,0.004011,0.000075,147824.9992,snicar
BB_070221_3,0.637565,3.995,0.003944,0.000075,147824.9992,snicar
BB_070221_3,0.637565,4.005,0.003933,0.000074,147824.9992,snicar
BB_070221_3,0.637565,4.015,0.003923,0.000074,147824.9992,snicar
BB_070221_3,0.637565,4.025,0.003914,0.000073,147824.9992,snicar
BB_070221_3,0.637565,4.035,0.003904,0.000072,147824.9992,snicar
BB_070221_3,0.637565,4.045,0.003895,0.000072,147824.9992,snicar
BB_070221_3,0.637565,4.055,0.003887,0.000071,147824.9992,snicar
BB_070221_3,0.637565,4.065,0.003879,0.00007,147824.9992,snicar
BB_070221_3,0.637565,4.075,0.003871,0.00007,147824.9992,snicar
BB_070221_3,0.637565,4.085,0.003864,0.000069,147824.9992,snicar
BB_070221_3,0.637565,4.095,0.003856,0.000068,147824.9992,snicar
BB_070221_3,0.637565,4.105,0.003849,0.000068,147824.9992,snicar
BB_070221_3,0.637565,4.115,0.003842,0.000067,147824.9992,snicar
BB_070221_3,0.637565,4.125,0.003834,0.000066,147824.9992,snicar
BB_070221_3,0.637565,4.135,0.003827,0.000066,147824.9992,snicar
BB_070221_3,0.637565,4.145,0.00382,0.000065,147824.9992,snicar
BB_070221_3,0.637565,4.155,0.003813,0.000065,147824.9992,snicar
BB_070221_3,0.637565,4.165,0.003806,0.000061,147824.9992,snicar
BB_070221_3,0.637565,4.175,0.0038,0.000055,147824.9992,snicar
BB_070221_3,0.637565,4.185,0.003793,0.000023,147824.9992,snicar
BB_070221_3,0.637565,4.195,0.003787,0,147824.9992,snicar
BB_070221_3,0.637565,4.205,0.003781,0,147824.9992,snicar
BB_070221_3,0.637565,4.215,0.003774,0,147824.9992,snicar
BB_070221_3,0.637565,4.225,0.003768,0,147824.9992,snicar
BB_070221_3,0.637565,4.235,0.003762,0,147824.9992,snicar
BB_070221_3,0.637565,4.245,0.003756,0,147824.9992,snicar
BB_070221_3,0.637565,4.255,0.003749,0,147824.9992,snicar
BB_070221_3,0.637565,4.265,0.003743,0,147824.9992,snicar
BB_070221_3,0.637565,4.275,0.003736,0,147824.9992,snicar
BB_070221_3,0.637565,4.285,0.00373,0,147824.9992,snicar
BB_070221_3,0.637565,4.295,0.003724,0,147824.9992,snicar
BB_070221_3,0.637565,4.305,0.003719,0,147824.9992,snicar
BB_070221_3,0.637565,4.315,0.003713,0,147824.9992,snicar
BB_070221_3,0.637565,4.325,0.003708,0,147824.9992,snicar
BB_070221_3,0.637565,4.335,0.003703,0,147824.9992,snicar
BB_070221_3,0.637565,4.345,0.003697,0,147824.9992,snicar
BB_070221_3,0.637565,4.355,0.003692,0,147824.9992,snicar
BB_070221_3,0.637565,4.365,0.003687,0,147824.9992,snicar
BB_070221_3,0.637565,4.375,0.003682,0,147824.9992,snicar
BB_070221_3,0.637565,4.385,0.003677,0,147824.9992,snicar
BB_070221_3,0.637565,4.395,0.003673,0,147824.9992,snicar
BB_070221_3,0.637565,4.405,0.003668,0,147824.9992,snicar
BB_070221_3,0.637565,4.415,0.003664,0,147824.9992,snicar
BB_070221_3,0.637565,4.425,0.00366,0,147824.9992,snicar
BB_070221_3,0.637565,4.435,0.003656,0,147824.9992,snicar
BB_070221_3,0.637565,4.445,0.003652,0.000001,147824.9992,snicar
BB_070221_3,0.637565,4.455,0.003649,0.000002,147824.9992,snicar
BB_070221_3,0.637565,4.465,0.003646,0.000005,147824.9992,snicar
BB_070221_3,0.637565,4.475,0.003643,0.000008,147824.9992,snicar
BB_070221_3,0.637565,4.485,0.00364,0.000017,147824.9992,snicar
BB_070221_3,0.637565,4.495,0.003637,0.000024,147824.9992,snicar
BB_070221_3,0.637565,4.505,0.003634,0.000028,147824.9992,snicar
BB_070221_3,0.637565,4.515,0.003631,0.000031,147824.9992,snicar
BB_070221_3,0.637565,4.525,0.003628,0.000032,147824.9992,snicar
BB_070221_3,0.637565,4.535,0.003625,0.000032,147824.9992,snicar
BB_070221_3,0.637565,4.545,0.003622,0.000035,147824.9992,snicar
BB_070221_3,0.637565,4.555,0.00362,0.000039,147824.9992,snicar
BB_070221_3,0.637565,4.565,0.003618,0.000036,147824.9992,snicar
BB_070221_3,0.637565,4.575,0.003616,0.000031,147824.9992,snicar
BB_070221_3,0.637565,4.585,0.003613,0.000032,147824.9992,snicar
BB_070221_3,0.637565,4.595,0.00361,0.000036,147824.9992,snicar
BB_070221_3,0.637565,4.605,0.003608,0.000035,147824.9992,snicar
BB_070221_3,0.637565,4.615,0.003606,0.000028,147824.9992,snicar
BB_070221_3,0.637565,4.625,0.003604,0.000028,147824.9992,snicar
BB_070221_3,0.637565,4.635,0.003603,0.00003,147824.9992,snicar
BB_070221_3,0.637565,4.645,0.003601,0.00003,147824.9992,snicar
BB_070221_3,0.637565,4.655,0.003602,0.000026,147824.9992,snicar
BB_070221_3,0.637565,4.665,0.003603,0.000026,147824.9992,snicar
BB_070221_3,0.637565,4.675,0.003604,0.00002,147824.9992,snicar
BB_070221_3,0.637565,4.685,0.003606,0.000017,147824.9992,snicar
BB_070221_3,0.637565,4.695,0.003607,0.000021,147824.9992,snicar
BB_070221_3,0.637565,4.705,0.00361,0.000024,147824.9992,snicar
BB_070221_3,0.637565,4.715,0.003614,0.000022,147824.9992,snicar
BB_070221_3,0.637565,4.725,0.003617,0.000017,147824.9992,snicar
BB_070221_3,0.637565,4.735,0.003619,0.000018,147824.9992,snicar
BB_070221_3,0.637565,4.745,0.003622,0.000024,147824.9992,snicar
BB_070221_3,0.637565,4.755,0.003624,0.000024,147824.9992,snicar
BB_070221_3,0.637565,4.765,0.003629,0.000013,147824.9992,snicar
BB_070221_3,0.637565,4.775,0.003633,0.00001,147824.9992,snicar
BB_070221_3,0.637565,4.785,0.003638,0.000014,147824.9992,snicar
BB_070221_3,0.637565,4.795,0.003643,0.000017,147824.9992,snicar
BB_070221_3,0.637565,4.805,0.003648,0.000015,147824.9992,snicar
BB_070221_3,0.637565,4.815,0.003653,0.000008,147824.9992,snicar
BB_070221_3,0.637565,4.825,0.003659,0.000008,147824.9992,snicar
BB_070221_3,0.637565,4.835,0.003665,0.000004,147824.9992,snicar
BB_070221_3,0.637565,4.845,0.003671,0.000004,147824.9992,snicar
BB_070221_3,0.637565,4.855,0.003678,0.000013,147824.9992,snicar
BB_070221_3,0.637565,4.865,0.003686,0.000019,147824.9992,snicar
BB_070221_3,0.637565,4.875,0.003695,0.000017,147824.9992,snicar
BB_070221_3,0.637565,4.885,0.003705,0.000006,147824.9992,snicar
BB_070221_3,0.637565,4.895,0.003715,0.000006,147824.9992,snicar
BB_070221_3,0.637565,4.905,0.003725,0.000016,147824.9992,snicar
BB_070221_3,0.637565,4.915,0.00373,0.000019,147824.9992,snicar
BB_070221_3,0.637565,4.925,0.003735,0.000016,147824.9992,snicar
BB_070221_3,0.637565,4.935,0.003741,0.000012,147824.9992,snicar
BB_070221_3,0.637565,4.945,0.003747,0.000012,147824.9992,snicar
BB_070221_3,0.637565,4.955,0.003753,0.000003,147824.9992,snicar
BB_070221_3,0.637565,4.965,0.00376,0.000002,147824.9992,snicar
BB_070221_3,0.637565,4.975,0.003767,0.000007,147824.9992,snicar
BB_070221_3,0.637565,4.985,0.003775,0.000013,147824.9992,snicar
BB_070221_3,0.637565,4.995,0.003782,0.000013,147824.9992,snicar
BB_070221_4,0.544841,0.205,0.501623,0,398714.0038,snicar
BB_070221_4,0.544841,0.215,0.496568,0,398714.0038,snicar
BB_070221_4,0.544841,0.225,0.491944,0,398714.0038,snicar
BB_070221_4,0.544841,0.235,0.4877,0,398714.0038,snicar
BB_070221_4,0.544841,0.245,0.483799,0,398714.0038,snicar
BB_070221_4,0.544841,0.255,0.480227,0,398714.0038,snicar
BB_070221_4,0.544841,0.265,0.476952,0,398714.0038,snicar
BB_070221_4,0.544841,0.275,0.473909,0,398714.0038,snicar
BB_070221_4,0.544841,0.285,0.47111,0,398714.0038,snicar
BB_070221_4,0.544841,0.295,0.468524,0.000009,398714.0038,snicar
BB_070221_4,0.544841,0.305,0.466127,0.000647,398714.0038,snicar
BB_070221_4,0.544841,0.315,0.463905,0.003401,398714.0038,snicar
BB_070221_4,0.544841,0.325,0.461835,0.00712,398714.0038,snicar
BB_070221_4,0.544841,0.335,0.459926,0.009174,398714.0038,snicar
BB_070221_4,0.544841,0.345,0.458135,0.008682,398714.0038,snicar
BB_070221_4,0.544841,0.355,0.452684,0.009881,398714.0038,snicar
BB_070221_4,0.544841,0.365,0.445952,0.010415,398714.0038,snicar
BB_070221_4,0.544841,0.375,0.44213,0.0102,398714.0038,snicar
BB_070221_4,0.544841,0.385,0.440215,0.010143,398714.0038,snicar
BB_070221_4,0.544841,0.395,0.438904,0.012588,398714.0038,snicar
BB_070221_4,0.544841,0.405,0.437819,0.015893,398714.0038,snicar
BB_070221_4,0.544841,0.415,0.437076,0.016084,398714.0038,snicar
BB_070221_4,0.544841,0.425,0.436773,0.015245,398714.0038,snicar
BB_070221_4,0.544841,0.435,0.436605,0.01506,398714.0038,snicar
BB_070221_4,0.544841,0.445,0.436426,0.017869,398714.0038,snicar
BB_070221_4,0.544841,0.455,0.436332,0.019012,398714.0038,snicar
BB_070221_4,0.544841,0.465,0.436169,0.018616,398714.0038,snicar
BB_070221_4,0.544841,0.475,0.436,0.018876,398714.0038,snicar
BB_070221_4,0.544841,0.485,0.435846,0.018035,398714.0038,snicar
BB_070221_4,0.544841,0.495,0.43572,0.017927,398714.0038,snicar
BB_070221_4,0.544841,0.505,0.435423,0.017297,398714.0038,snicar
BB_070221_4,0.544841,0.515,0.435522,0.016511,398714.0038,snicar
BB_070221_4,0.544841,0.525,0.436221,0.01657,398714.0038,snicar
BB_070221_4,0.544841,0.535,0.439455,0.016411,398714.0038,snicar
BB_070221_4,0.544841,0.545,0.449502,0.016239,398714.0038,snicar
BB_070221_4,0.544841,0.555,0.470487,0.016035,398714.0038,snicar
BB_070221_4,0.544841,0.565,0.501523,0.01527,398714.0038,snicar
BB_070221_4,0.544841,0.575,0.526263,0.015188,398714.0038,snicar
BB_070221_4,0.544841,0.585,0.528227,0.014878,398714.0038,snicar
BB_070221_4,0.544841,0.595,0.528104,0.014105,398714.0038,snicar
BB_070221_4,0.544841,0.605,0.532022,0.01458,398714.0038,snicar
BB_070221_4,0.544841,0.615,0.524005,0.014156,398714.0038,snicar
BB_070221_4,0.544841,0.625,0.503029,0.014035,398714.0038,snicar
BB_070221_4,0.544841,0.635,0.49965,0.013934,398714.0038,snicar
BB_070221_4,0.544841,0.645,0.479695,0.013401,398714.0038,snicar
BB_070221_4,0.544841,0.655,0.46794,0.012757,398714.0038,snicar
BB_070221_4,0.544841,0.665,0.443732,0.013333,398714.0038,snicar
BB_070221_4,0.544841,0.675,0.436198,0.013084,398714.0038,snicar
BB_070221_4,0.544841,0.685,0.452323,0.012032,398714.0038,snicar
BB_070221_4,0.544841,0.695,0.62041,0.01162,398714.0038,snicar
BB_070221_4,0.544841,0.705,0.76805,0.011774,398714.0038,snicar
BB_070221_4,0.544841,0.715,0.81921,0.010541,398714.0038,snicar
BB_070221_4,0.544841,0.725,0.862167,0.009135,398714.0038,snicar
BB_070221_4,0.544841,0.735,0.906249,0.010325,398714.0038,snicar
BB_070221_4,0.544841,0.745,0.942096,0.011193,398714.0038,snicar
BB_070221_4,0.544841,0.755,0.937218,0.01078,398714.0038,snicar
BB_070221_4,0.544841,0.765,0.93172,0.007335,398714.0038,snicar
BB_070221_4,0.544841,0.775,0.925671,0.010517,398714.0038,snicar
BB_070221_4,0.544841,0.785,0.920438,0.010064,398714.0038,snicar
BB_070221_4,0.544841,0.795,0.915937,0.009627,398714.0038,snicar
BB_070221_4,0.544841,0.805,0.912997,0.009443,398714.0038,snicar
BB_070221_4,0.544841,0.815,0.912333,0.007849,398714.0038,snicar
BB_070221_4,0.544841,0.825,0.911683,0.007817,398714.0038,snicar
BB_070221_4,0.544841,0.835,0.911013,0.008296,398714.0038,snicar
BB_070221_4,0.544841,0.845,0.906787,0.0087,398714.0038,snicar
BB_070221_4,0.544841,0.855,0.898644,0.008318,398714.0038,snicar
BB_070221_4,0.544841,0.865,0.890105,0.008484,398714.0038,snicar
BB_070221_4,0.544841,0.875,0.878881,0.008438,398714.0038,snicar
BB_070221_4,0.544841,0.885,0.868307,0.008212,398714.0038,snicar
BB_070221_4,0.544841,0.895,0.861757,0.006831,398714.0038,snicar
BB_070221_4,0.544841,0.905,0.858323,0.005883,398714.0038,snicar
BB_070221_4,0.544841,0.915,0.855554,0.005364,398714.0038,snicar
BB_070221_4,0.544841,0.925,0.85057,0.005787,398714.0038,snicar
BB_070221_4,0.544841,0.935,0.846317,0.002001,398714.0038,snicar
BB_070221_4,0.544841,0.945,0.840888,0.002568,398714.0038,snicar
BB_070221_4,0.544841,0.955,0.82933,0.002586,398714.0038,snicar
BB_070221_4,0.544841,0.965,0.813229,0.004163,398714.0038,snicar
BB_070221_4,0.544841,0.975,0.797292,0.005189,398714.0038,snicar
